FONTE,TIPO,ID_LATTES,NOME,NATUREZA,TITULO,ANO,LANG,EVENTO/JOURNAL/LIVRO,CIDADE_EVENTO,ANO_EVENTO,AUTORES
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,COMPLETO,Avaliação da qualidade da água em uma bacia hidrográfica experimental com predominância de atividades suinícolas a partir do cálculo do IQA,2015,Português,Anais do 28º Congresso Brasileiro de Engenharia Sanitária e Ambiental,"Rio de Janeiro, RJ",2015,"['ZANONI, N. and', 'Carra. S. H. Z. and', 'CORNELLI, Renata and', 'MANFREDINI, K. L. and', 'Schneider, Vania Elisabete and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,COMPLETO,Avaliação da qualidade da água no exutório do rio Tega e a sua influência sobre o rio das Antas,2015,Português,Anais do 28º Congresso Brasileiro de Engenharia Sanitária e Ambiental,"Rio de Janeiro, RJ",2015,"['GLAESER, F. and', 'SCHMITZ, M. and', 'CEMIN, G. and', 'Schneider, Vania Elisabete and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,COMPLETO,Avaliação do sistema de gerenciamento de resíduos de estabulagem equina de uma unidade militar de Caxias do Sul ? RS,2015,Português,Anais do 28º Congresso Brasileiro de Engenharia Sanitária e Ambiental,"Rio de Janeiro, RJ",2015,"['Schneider, Vania Elisabete and', 'GRAEF, R. E. N. and', 'SILVA, F. and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,COMPLETO,"Avaliação do sistema de gerenciamento de resíduos em estabelecimentos veterinários e sua relação com os riscos à saúde humana, animal e ambiental",2015,Português,Anais do 28º Congresso Brasileiro de Engenharia Sanitária e Ambiental,"Rio de Janeiro, RJ",2015,"['KAPPES, A. C. and', 'CECHINATTO, M. and', 'BREZOLIN, E. C. and', 'STEDILE, N. L. R. and', 'Schneider, Vania Elisabete and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,COMPLETO,Caracterização de cenários de geração de resíduos sólidos domésticos para a elaboração de um Plano Municipal de Gestão Integrada de Resíduos Sólidos,2015,Português,Anais do 28º Congresso Brasileiro de Engenharia Sanitária e Ambiental,"Rio de Janeiro, RJ",2015,"['FINKLER, N. R. and', 'PERESIN, D. and', 'CASAGRANDE, V. and', 'Schneider, Vania Elisabete and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,COMPLETO,Desenvolvimento de metodologia para estimativa da geração de resíduos farmacêuticos com vistas a implantação de uma central municipal de recebimento dessa tipologia em um município da Região Metropolitana da Serra Gaúcha/RS - Brasil,2015,Português,Anais do 28º Congresso Brasileiro de Engenharia Sanitária e Ambiental,"Rio de Janeiro, RJ",2015,"['Schneider, Vania Elisabete and', 'STEDILE, N. L. R. and', 'CASAGRANDE, V. and', 'BREZOLIN, E. C. and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,COMPLETO,Desenvolvimento de um banco de dados e sistema de informações ambientais para gestão do saneamento rural na região Nordeste do estado do Rio Grande do Sul,2015,Português,Anais do 28º Congresso Brasileiro de Engenharia Sanitária e Ambiental,"Rio de Janeiro, RJ",2015,"['Vania Elisabete Schneider and', 'GRACIOLI, Odacir Deonísio and', 'BIGOLIN, M and', 'Carra. S. H. Z. and', 'GIORDANI, M. and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,COMPLETO,Estratégias de mobilização social para a elaboração do Plano de Gestão Integrada de Resíduos Sólidos de um município da Região Metropolitana da Serra Gaúcha/RS - Brasil,2015,Português,Anais do 28º Congresso Brasileiro de Engenharia Sanitária e Ambiental,"Rio de Janeiro, RJ",2015,"['Vania Elisabete Schneider and', 'CASAGRANDE, V. and', 'BITTENCOURT, B. and', 'ROSA, A. R. and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,COMPLETO,Educação ambiental ativa para o saneamento básico através da formação de agentes multiplicadores de conhecimento,2015,Português,Anais do 28º Congresso Brasileiro de Engenharia Sanitária e Ambiental,"Rio de Janeiro, RJ",2015,"['Carra. S. H. Z. and', 'Vania Elisabete Schneider and', 'CASAGRANDE, V. and', 'CORNELLI, Renata and', 'BACARIM, G. and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,COMPLETO,Estudo de regionalização de vazões de referências em uma pequena bacia hidrográfica,2015,Português,Anais do 28º Congresso Brasileiro de Engenharia Sanitária e Ambiental,"Rio de Janeiro, RJ",2015,"['FINKLER, N. R. and', 'MENDES, L. A. and', 'Bortolin, T. A. and', 'Vania Elisabete Schneider and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,COMPLETO,Proposta de procedimentos metodológicos para capacitação de professores e técnicos de meio ambiente em recursos hídricos através de oficinas e ambientes virtuais de aprendizagem,2015,Português,Anais do 28º Congresso Brasileiro de Engenharia Sanitária e Ambiental,"Rio de Janeiro, RJ",2015,"['BACARIM, G. and', 'MINOZZO, L. C. and', 'MANFREDINI, K. L. and', 'Bortolin, T. A. and', 'Vania Elisabete Schneider and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,COMPLETO,Recuperação de áreas de proteção permanente na bacia hidrográfica do rio São Marcos - RS,2015,Português,Anais do 28º Congresso Brasileiro de Engenharia Sanitária e Ambiental,"Rio de Janeiro, RJ",2015,"['COCCONI, J. and', 'Vania Elisabete Schneider and', 'CEMIN, Gisele and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,RESUMO,Riqueza e diversidade da entomofauna aquática de três arroios da bacia hidrográfica do rio Graporé,2016,Português,XXXI Congresso Brasileiro de Zoologia,Cuiabá-MT,2016,"['FRANTZ, A. M. F. and', 'FILIPPI, B. R. and', 'VIEIRA, T. R. and', 'MACHADO, C. P. and', 'SCHNEIDER, V. E. and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,RESUMO,Adenovirus in concentrated and unconcentrated samples from surface water in Caxias do Sul / RS,2015,Português,XXVI Brasilian Congress of Virology,Florianópolis,2015,"['GIRARDI, V. and', 'GOULART, N. and', 'HAHN, R. C. and', 'CORNELLI, Renata and', 'STAGGMEIER, R. and', 'Rigoto C. and', 'SCHNEIDER, V. E. and', 'PAESI, S. and', 'SPILKI, F. R. and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,RESUMO,"Levantamento preliminar da influência turística sobre o comportamento de piraputangas no rio Olho Dágua, RPPN Cabeceira do Prata, Jardim, Mato Grosso do Sul",2016,Português,Anais do XXXI Congresso Brasileiro de Zoologia,Cuiabá-MT,2016,"['Bilha, A. A. and', 'SCHNEIDER, V. E. and', 'Júnior, O. E. and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,COMPLETO,CARACTERIZAÇÃO DE RESÍDUOS SÓLIDOS DOMÉSTICOS: UMA FERRAMENTA PARA A AVALIAÇÃO DA EFICIÊNCIA DO SISTEMA DE GERENCIAMENTO DE RESÍDUOS SÓLIDOS NO MUNICÍPIO DE ANTÔNIO PRADO/RS - BRASIL,2016,Português,Memorias del XXXV Congreso Interamericano de Ingenieria Sanitaria y Ambiental de AIDIS,Cartagena,2016,"['SCHNEIDER, V. E. and', 'CASAGRANDE, V. and', 'PERESIN, D. and', 'CARRA, S. H. Z. and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,COMPLETO,AVALIAÇÃO DAS PROPRIEDADES MECÂNICAS DE COMPÓSTIOS DE POLIESTIRENO EXPANDIDO PÓS-CONSUMO E SERRAGEM DE Pinus Elliotti,2008,Português,Anais do 18 CONGRESSO BRASILEIRO DE ENGENHARIA E CIÊNCIA DOS MATERIAIS,PORTO DE GALINHAS,2008,"['POLETTO, Matheus and', 'DATTENBON, J. and', 'SCHNEIDER, V. E. and', 'ANDRADE, Mára Zeni and', 'ZATTERA, Ademir José and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,RESUMO_EXPANDIDO,"Estudo Preliminar da Biodiversidade de Macroinvertebrados Bentônicos em Quatro Arroios da Bacia Lajeado Tacongava, União da Serra",2013,Português,Anais do XI Congresso de Ecologia e I Congresso Internacional de Ecologia,Porto Seguro,2013,"['SILVA, G. and', 'FRANTZ, A. M. F. and', 'MACHADO, C. P. and', 'SCHNEIDER, V. E. and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,RESUMO,Mammalian adenovíruses: DNA,2016,Português,Journal of the Brazilian Society for Virology - Virus Reviews &amp; Research -,Pirenópolis - GO,2016,"['GIRARDI, V. and', 'ALVES, A. R. and', 'PRESSI, G. and', 'Rigoto C. and', 'SCHNEIDER, V.E. and', 'PAESI, S. and', 'SPILKI, F. R. and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,RESUMO_EXPANDIDO,Monitoramento da ictiofauna nas hidrelétricas da empresa Ceran a partir do SIA (Sistema de Informação Ambiental),2013,Português,Anais do XI Congresso de Ecologia e I Congresso Internacional de Ecologia,Porto Seguro,2013,"['FOCHEZATO, J. and', 'SILVA, G. and', 'SOMENZI, V. and', 'BIGOLIN, M and', 'SCHNEIDER, V. E. and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,COMPLETO,"Adenovírus e coliformes termotolerantes em águas superficiais do Arroio Belo - Caxias do Sul, RS: Análises preliminares",2015,Português,Anais do Seminário de Pós-Graduação - 2015 - INOVAMUNDI,Novo Hamburgo - RS,2015,"['GIRARDI, V. and', 'GOULART, N. and', 'CORNELLI, Renata and', 'STAGGMEIER, R. and', 'JESUS, L. F. and', 'RIGOTTO, C. and', 'SCHNEIDER, V. E. and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,COMPLETO,Adenovírus humanos e coliformes totais e Escherichia coli apontam que as águas de um arroio da Serra Gaúcha não são balneáveis,2016,Português,Anais do Seminário de Pós-Graduação - 2016 - INOVAMUNDI,Novo Hamburgo - RS,2016,"['GIRARDI, V. and', 'ALBINO, S. M. and', 'DEMOLINER, M. and', 'PRESSI, G. and', 'RIGOTTO, C. and', 'SCHNEIDER, V. E. and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,COMPLETO,"Monitoramento das águas superficiais da sub-bacia do arroio Maestra, Caxias do Sul - RS",2016,Português,Anais do 10] Simpósio Internacional de Qualidade Ambiental,Porto Alegre,2016,"['SCHNEIDER, V. E. and', 'MARQUES, R. V. and', 'BORTOLIN, T. A. and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,COMPLETO,Avaliação da eficiência de uma estação de tratamento de efluentes na Serra do Rio Grande do Sul,2016,Português,Anais do 10º Simpósio Internacional de Qualidade Ambiental,Porto Alegre,2016,"['SCHNEIDER, V.E. and', 'MARQUES, R. V. and', 'SANTOS, M. B. and', 'BORTOLIN, T. A. and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,COMPLETO,"Avaliação da qualidade de águas superficiais de um arroio da Serra Gaúcha: Estudo de caso do arroio Pinhal, Caxias do Sul/RS - Brasil",2016,Português,10º Simpósio Internacional de Qualidade Ambiental,Porto Alegre,2016,"['SCHNEIDER, V.E. and', 'MARQUES, R. V. and', 'BASSO, C. and', 'PERESIN, D. and', 'BORTOLIN, T. A. and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,COMPLETO,Produção de blenda para biodiesel de resíduo de óleo de fritura a partir de resíduos graxo bovino fermentado,2016,Português,10º Simpósio Internacional de Qualidade Ambiental,Porto Alegre,2016,"['MARQUES, R. V. and', 'Araujo, T. R. and', 'SCHNEIDER, V.E. and', 'CADAVAL, T. R. S. and', 'CORREA, E. K. and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,COMPLETO,ESTIMATIVA DE RECARGA PELO MÉTODO DO BALANÇO HÍDRICO EM UMA BACIA HIDROGRÁFICA COM OCORRÊNCIA DE AQUÍFEROS FRATURADOS,2016,Português,Anais Trabalhos - Pôster,Campinas - SP,2016,"['BORTOLIN, T. A. and', 'REGINATTO, Pedro Antônio Roehe and', 'SCHNEIDER, V.E. and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,COMPLETO,Concentração de metais biodisponíveis em sedimentos do rio Tega - Caxias do Sul - RS - Brasil,2016,Português,Anais do III Simpósio sobre Sistemas Sustentáveis,Porto Alegre,2016,"['SCHMITZ, M. and', 'SCHNEIDER, V.E. and', 'GIOVANELA, M. and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,COMPLETO,Obtenção de biodiesel por blenda:uso de ácido graxo bovino e óleo de fritura como matérias-primas,2016,Português,Anais do XXV Encontro de Pós-Graduação,Pelotas - RS,2016,"['MARQUES, R. V. and', 'Araujo, T. R. and', 'SCHNEIDER, V. E. and', 'CADAVAL, T. R. S. and', 'CORREA, E. K. and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,COMPLETO,Análise de metais em sedimentos em um trecho urbano da bacia hidrográfica do rio Tega no município de Caxias do Sul,2016,Português,Anais do 10º Simpósio Internacional de Qualidade Ambiental,Porto Alegre,2016,"['SCHMITZ, M. and', 'SCHNEIDER, V. E. and', 'GIOVANELA, M. and', 'GLAESER, F. and', 'SANTOS, G. M. and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,COMPLETO,Monitoramento participativo da qualidade da água na região urbana de Caxias do Sul,2016,Português,Caderno Pedagógico Eletrônico Conversações Pedagógicas,Caxias do Sul,2016,"['CARMINATTI, A. F. and', 'SCHNEIDER, V. E. and', 'Tonet, E. M. and', 'CASAGRANDE, V. and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,RESUMO,OFICINAS DE CAPACITAÇÃO PARA PROFESSORES SOBRE O AQUARISMO NA ESCOLA: CONHECER PARA PRESERVAR OS ECOSSISTEMAS DE ÁGUA DOCE,2016,Português,Boletim de Resumos - II Mostra Pedagógica de Ciências,Bento Gonçalves,2016,"['SCOPEL, J. M. and', 'CAVALLI, G. L. and', 'SCHNEIDER, V.E. and', 'VILLAS BOAS, V. and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,RESUMO,"O USO DE UM SISTEMA DE INFORMAÇÕES AMBIENTAIS COMO ESTRATÉGIA PEDAGÓGICA INTERDISCIPLINAR NO ENSINO DE CIÊNCIAS, BIOLOGIA, GEOGRAFIA E QUÍMICA",2016,Português,Boletim de Resumos - II Mostra Pedagógica de Ciências,Bento Gonçalves,2016,"['SOUZA, L. F. and', 'BIGOLIN, Marcio. and', 'MENDES, M. and', 'GRACIOLLI, O. D. and', 'SCHNEIDER, V.E. and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,COMPLETO,POTENCIAL DE ATENUAÇÃO DE POLUIÇÃO DE DOIS RIOS URBANOS DE MONTANHA LOCALIZADOS NO ESTADO DO RIO GRANDE DO SUL,2017,Português,Anais do XI Encontro Nacional de Águas Urbanas,Belo Horizonte,2017,"['PERESIN, D. and', 'BORTOLIN, T. A. and', 'LERNER, a. and', 'CARRA, S. H. Z. and', 'SCHNEIDER, V. E. and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,COMPLETO,ESTIMATIVA DE RECARGA AQUIFERA EM UMA BACIA DO SISTEMA AQUIFERO SERRA GERAL UTILIZANDO O MODELO SMAP,2017,Português,Trabalhos Técnicos,São Paulo,2017,"['BORTOLIN, T. A. and', 'PRESOTTO, M. A. and', 'REGINATTO, P. A. R. and', 'SCHNEIDER, V. E. and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,COMPLETO,AGENTES AMBIENTAIS DA MELHOR IDADE: PROJETO DE FORMAÇÃO DE MULTIPLICADORES DE CONHECIMENTO COM O PÚBLICO DA TERCEIRA IDADE,2017,Português,Trabalhos Téncicos,São Paulo,2017,"['SCHNEIDER, V. E. and', 'CARRA, S. H. Z. and', 'ZULIAN, A. and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,COMPLETO,DIAGNÓSTICO DO GERENCIAMENTO DE RESÍDUOS DE SERVIÇO DE SAÚDE NAS UBS DO MUNICÍPIO DE ANTÔNIO PRADO-RS,2017,Português,Trabalhos Técnicos,São Paulo,2017,"['SCHNEIDER, V. E. and', 'CARRA, S. H. Z. and', 'ZULIAN, A. and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,COMPLETO,USO E COBERTURA DO SOLO NAS ÁREAS DE PRESERVAÇÃO PERMANENTE NA UNIDADE COREDE SERRA,2017,Português,Trabalhos Técnicos,São paulo,2017,"['SCHNEIDER, V. E. and', 'CEMIN, G. and', 'SANTOS, G. M. and', 'MAGRIN, T. B. and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,COMPLETO,"ANÁLISE DO GRAU DE TOXICIDADE DOS AGROTÓXICOS UTILIZADOS NA PRODUÇÃO INTEGRADA DA MAÇÃ NO MUNICÍPIO DE VACARIA, RS",2017,Português,Trabalhos Técnicos,São Paulo,2017,"['STEDILE, N. L. R. and', 'SCHNEIDER, V. E. and', 'PINTO, D. N. and', 'RECH, T. and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,COMPLETO,AVALIAÇÃO DOS RESÍDUOS DE SERVIÇOS DE SAÚDE GERADOS EM UM HOSPITAL UNIVERSITÁRIO NO ESTADO DO RIO GRANDE DO SUL,2017,Português,Trabalhos Técnicos,São Paulo,2017,"['SCHNEIDER, V. E. and', 'STEDILE, N. L. R. and', 'KAPPES, A. C. and', 'MANFREDINI, K. L. and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,COMPLETO,"ANÁLISE DA FREQUÊNCIA DE INTOXICAÇÕES EXÓGENAS NO RIO GRANDE DO SUL E NO MUNICÍPIO DE VACARIA, COM ÊNFASE EM AGROTÓXICOS",2017,Português,Trabalhos Técnicos,São Paulo,2017,"['STEDILE, N. L. R. and', 'BELLEI, T. T. and', 'SCHNEIDER, V. E. and', 'CLAUS, S. and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,COMPLETO,ANÁLISE DOS RESÍDUOS SÓLIDOS ORIUNDOS DO SETOR DE ARQUITETURA DE INTERIORES EM UM MUNICÍPIO DA SERRA GAÚCHA,2017,Português,Trabalhos Técnicos,São Paulo,2017,"['RISSI, N. S. and', 'GIMENEZ, J. R. and', 'SCHNEIDER, V.E. and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,COMPLETO,COMPROMETIMENTO DAS ETAPAS INICIAIS NO MANEJO DE RESÍDUOS DE SERVIÇOS DE SAÚDE EM SERVIÇOS VETERINÁRIOS,2017,Português,Trabalhos Técnicos,São Paulo,2017,"['STEDILE, N. L. R. and', 'SCHNEIDER, V. E. and', 'KAPPES, A. C. and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,COMPLETO,EFETIVIDADE DAS AÇÕES DE EDUCAÇÃO AMBIENTAL PARA A SEGREGAÇÃO DOS RESÍDUOS SÓLIDOS DOMICILIARES EM SISTEMA DE COLETA POR CONTÊINERES EM ANTÔNIO PRADO - RS,2017,Português,Trabalhos Técnicos,São Paulo,2017,"['CASAGRANDE, V. and', 'SCHNEIDER, V. E. and', 'CARRA, S. H. Z. and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,COMPLETO,ANÁLISE PRELIMINAR DE SOLIDIFICAÇÃO DE RESÍDUOS QUÍMICOS LÍQUIDOS GERADOS EM UMA IES COM VISTAS A DESTINAÇÃO FINAL ATRAVÉS DO COPROCESSAMENTO,2017,Português,Trabalhos Técnicos,São Paulo,2017,"['SCHNEIDER, V. E. and', 'GRAEF, R. E. N. and', 'DECONTO, W. L. and', 'GRANDO, M. R. and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,COMPLETO,PROJETO DE EDUCAÇÃO AMBIENTAL ATRAVÉS DO MONITORAMENTO PARTICIPATIVO DA QUALIDADE DA ÁGUA NA ÁREA URBANA DE CAXIAS DO SUL (RS),2017,Português,Trabalhos Técnicos,São Paulo,2017,"['CARMINATTI, A. F. and', 'SCHNEIDER, V. E. and', 'CARRA, S. H. Z. and', 'CASAGRANDE, V. and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,COMPLETO,DIAGNÓSTICO PRELIMINAR SOBRE A UNIVERSALIZAÇÃO DO ACESSO AOS SERVIÇOS DE ABASTECIMENTO DE ÁGUA E ESGOTAMENTO SANITÁRIO NO COREDE-SERRA,2017,Português,Trabalhos Técnicos,São paulo,2017,"['SCHNEIDER, V. E. and', 'BORTOLIN, T. A. and', 'PERESIN, D. and', 'CARRA, S. H. Z. and', 'RAMME, C and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,COMPLETO,"Avaliação da eficiência de diferentes tipos de coletas de resíduos urbanos: Caso de Antônio Prado, Rio Grande do Sul, Brasil",2017,Português,7º Congresso Interamericano de Resíduos Sólidos,Cuenca,2017,"['SCHNEIDER, V. E. and', 'POLETTO, Matheus and', 'PERESIN, D. and', 'CARRA, S. H. Z. and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,COMPLETO,Consulta de dados espaciais em um sistema de informações de uma bacia hidrográfica,2017,Português,ERBDPASSOFUNDO2017 - aNAIS,Passo Fundo,2017,"['SCHNEIDER, V. E. and', 'GRACIOLLI, O. D. and', 'RIBEIRO, H. G. and', 'SPIANDORELLO, R. C. and', 'HOFFMAN, G. V. and', 'GIORDANI, M. A. P. and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,COMPLETO,Formação de clusters para tratamento de dejetos suínos e geração de energia em uma bacia experimental,2017,Português,Anais do V SIGERA,Fóz do Iguaçu,2017,"['ZANONI, N. and', 'SCHNEIDER, V. E. and', 'CARRA, S. H. Z. and', 'CORNELLI, Renata and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,COMPLETO,Metodologia para Elaboração do Planejamento Ambiental da Região Funcional de Planejamento 3/RS e os resultados obtidos para o Corede Hortênsias,2017,Português,Anais do XII Encontro da ECOECO,Uberlândia,2017,"['GULLO, M. C. R. and', 'SCHNEIDER, V. E. and', 'BORTOLIN, T. A. and', 'CARRA, S. H. Z. and', 'RAMME, C and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,COMPLETO,Caracterização e proposição de melhorias para uma área de preservação no Município de Antônio Prado/RS - Brasil,2017,Português,AMBIENTUR - Anais do Evento,Antônio Prado,2017,"['SCHNEIDER, V. E. and', 'CARRA, S. H. Z. and', 'ZULIAN, A. and', 'PERESIN, D. and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,COMPLETO,AVALIAÇÃO DA BIODISPONIBILIDADE DE METAIS EM SEDIMENTOS E ÁGUAS SUPERFICIAIS DA BACIA HIDROGRÁFICA DO RIO TEGA/SUL DO BRASIL,2017,Português,Anais do XXII Simpósio Brasileiro de Recursos Hídricos,Florianópolis,2017,"['SCHMITZ, M. and', 'GIOVANELA, M. and', 'SCHNEIDER, V. E. and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,COMPLETO,ANÁLISE DE DIFERENTES FUNÇÕES-OBJETIVO NA CALIBRAÇÃO DO MODELO CHUVA-VAZÃO SMAP,2017,Português,Anais do XXII Simpósio Brasileiro de Recursos Hídricos,Florianópolis,2017,"['BORTOLIN, T. A. and', 'REGINATTO, P. A. R. and', 'PRESOTTO, M. A. and', 'SCHNEIDER, V. E. and', 'MENDES, L. A. and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,COMPLETO,AVALIAÇÃO DAS TÉCNICAS EI30 E KE &amp;#707; 25 E OBTENÇÃO DO ÍNDICE DE EROSIVIDADE DA CHUVA,2017,Português,Anais do XXII Simpósio Brasileiro de Recursos Hídricos,Florianópolis,2017,"['BELLINASO, T. B. and', 'SCHNEIDER, V. E. and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,COMPLETO,AVALIAÇÃO DO MÉTODO DA CURVE NUMBER (CN-SCS) E OBTENÇÃO DO VOLUME TOTAL DO ESCOAMENTO,2017,Português,Anais do XXII Simpósio Brasileiro de Recursos Hídricos,Florianópolis,2017,"['BELLINASO, T. B. and', 'SCHNEIDER, V. E. and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,COMPLETO,ANÁLISE DO NOMOGRAMA DE WISCHMEIER E DO MÉTODO SOB CHUVA NATURAL PARA DETERMINAÇÃO DO ÍNDICE DE ERODIBILIDADE DO SOLO,2017,Português,Anais do XXII Simpósio Brasileiro de Recursos Hídricos,Florianópolis,2017,"['BELLINASO, T. B. and', 'SCHNEIDER, V. E. and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,COMPLETO,NFLUÊNCIA DO LANÇAMENTO DE EFLUENTE TRATADO SOBRE A QUALIDADE DA ÁGUA DE UM ARROIO URBANO,2017,Português,Anais do XXII Simpósio Brasileiro de Recursos Hídricos,Florianópolis,2017,"['PERESIN, D. and', 'BORTOLIN, T. A. and', 'GRAEF, R. E. N. and', 'SCHNEIDER, V. E. and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,RESUMO_EXPANDIDO,"CONCENTRATION OF CADMIUM, LEAD AND CHROMIUM IN BLUE SHARK (Prionace glauca) CAUGHT IN THE SOUTHEAST-SOUTH COAST OF BRAZIL",2017,Português,Anais de Resumos COLACMAR,,2017,"['VIGNATTI, G. and', 'SCHNEIDER, V. E. and', 'POLETTO, Matheus and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,COMPLETO,"INFECCIOSIDADE DE ADENOVÍRUS EM ÁGUAS SUPERFICIAIS DO ARROIO BELO, CAXIAS DO SUL-RS",2017,Português,Seminário de Pós-Graduação - Anais,Novo Hamburgo,2017,"['GIRARDI, V. and', 'DEMOLINER, M. and', 'GULARTE, J. S. and', 'RIGOTTO, C. and', 'SCHNEIDER, V. E. and', 'PAESI, S. and', 'SPILKI, F. R. and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,COMPLETO,Uso e cobertura do solo nos arredores das Unidades de Conservação Ambiental no município de Cambará do Sul ? RS,2017,Português,AMBIENTUR - Anais do Evento,Antônio Prado,2017,"['SANTOS, G. M. and', 'CEMIN, G. and', 'MAGRIN, T. B. and', 'SCHNEIDER, V. E. and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,COMPLETO,GERENCIAMENTO DE RESÍDUOS DE PAPEL EM IES: ESTUDO DE CASO DA UNIVERSIDADE DE CAXIAS DO SUL/RS,2017,Português,8th International Symposium on Residue Management in Universities,Campina Grande,2017,"['SCHNEIDER, V. E. and', 'GRAEF, R. E. N. and', 'CARRA, S. H. Z. and', 'PERESIN, D. and', 'MERBA, A. P. and']"
LATTES,TRAB.EVENTO,9940289333509769,Vania Elisabete Schneider,COMPLETO,DIAGNÓSTICO DA GERAÇÃO DOS RESÍDUOS ELETROELETRÔNICOS PARA O MUNICIPIO DE FARROUPILHA,2017,Português,Anais do VII Seminário sobre Tecnologias Limpas,Porto Alegre,2017,"['SCHNEIDER, V. E. and', 'Panizzon, T. and', 'CARRA, S. H. Z. and', 'CONCEIÇÃO, R. S. and', 'PAULETI, T. B. and']"
