FONTE,TIPO,ID,NOME,DOI,TITULO,ANO,LANG,EVENTO/JOURNAL,CIDADE_EVENTO,ANO_EVENTO,AUTORES,NATUREZA,EDITORA
LATTES,TRAB.EVENTO,6405951782839858,Renato Fileto,,"Enriquecimento Semântico, Análise e Mineração de Dados sobre Movimento com Ontologias e Dados Ligados",2014,Português,Grandes Desafios da Computação no Brasil,Rio de Janeiro,2014.0,"['Fileto, Renato and', 'MACEDO, J. A. F. and', 'BOGORNY, V. and', 'RENSO, C. and', 'RAFFAETA, A. and', 'PELEKIS, N. and', 'THEODORIDIS, Y. and']",COMPLETO,
LATTES,TRAB.EVENTO,6405951782839858,Renato Fileto,,Baquara: A Holistic Ontological Framework for Movement Analysis Using Linked Data,2013,Inglês,ER 2013,Hong Kong,2013.0,"['Fileto, R. and', 'KRUGER, M. and', 'PELEKIS, N. and', 'THEODORIDIS, Y. and', 'RENSO, C. and']",COMPLETO,
LATTES,TRAB.EVENTO,6405951782839858,Renato Fileto,,A Semantic Model for Movement Data Warehouses,2014,Inglês,DOLAP 2014,Shangai,2014.0,"['Fileto, R. and', 'RAFFAETA, A. and', 'RONCATO, ALESSANDRO and', 'SACENTI, JUAREZ A.P. and', 'MAY, CLETO and', 'KLEIN, DOUGLAS and']",COMPLETO,
LATTES,TRAB.EVENTO,6405951782839858,Renato Fileto,,Automatically Tailoring Semantics-Enabled Dimensions for Movement Data Warehouses,2015,Inglês,DaWaK,Valencia,2015.0,"['SACENTI, JUAREZ A.P. and', 'SALVINI, F. and', 'Fileto, R. and', 'RAFFAETÀ, ALESSANDRA and', 'RONCATO, ALESSANDRO and']",COMPLETO,
LATTES,TRAB.EVENTO,6405951782839858,Renato Fileto,,Análise de Métodos e Ferramentas para Reconhecimento de Palavras Relevantes em Microblogs,2016,Bretão,Simpósio Brasileiro de Sistemas de Informação,Florianópolis,2016.0,"['SORATO, D. and', 'GOULARTE, F. B. and', 'FILETO, Renato and', 'NASSAR, S. M. and']",COMPLETO,
LATTES,TRAB.EVENTO,6405951782839858,Renato Fileto,,Resilient Composition of Web Services through Nondeterministic Planning,2016,Inglês,21st IEEE Symposium on Computers and Communications,"Messina, Italy",2016.0,"['ALVES, J. and', 'MARCHI, J. and', 'FILETO, Renato and', 'DANTAS, M. A. R. and']",COMPLETO,
LATTES,TRAB.EVENTO,6405951782839858,Renato Fileto,,Towards activity recognition in moving object trajectories from Twitter data.,2016,Inglês,Brazilian Symposium on Geoinformatics,"Campos do Jordão, SP",2016.0,"['BEBER, M. A. and', 'FERRERO, C. A. and', 'Fileto, R. and', 'BOGORNY, V. and']",COMPLETO,
LATTES,TRAB.EVENTO,6405951782839858,Renato Fileto,,Characterizing Entity Mismatching Problems for Improving Recognition Results,2017,Inglês,International Conference on Information Integration and Web-based Applications &amp; Services (iiWAS),Salzburg,2017.0,"['ABREU, J. C. O. and', 'FILETO, Renato and', 'NGOMO, A. N. and', 'RODER, M. and', 'WITWER, M. and', 'SAGGION, H. and']",COMPLETO,
LATTES,TRAB.EVENTO,6405951782839858,Renato Fileto,,Hybrid Recommender System Based on Multi-Hierarchical Ontologies,2018,Português,Proceedings of the 24th Brazilian Symposium on Multimedia and the Web on  - WebMedia &amp;apos;18,Salvador,2018.0,"['SACENTI, JUAREZ A. P. and', 'WILLRICH, ROBERTO and', 'Fileto, Renato and']",COMPLETO,
LATTES,TRAB.EVENTO,6405951782839858,Renato Fileto,,A Semantic BI Process for Detecting and Analyzing Mentions of Interest for a Domain in Tweets,2018,Português,Proceedings of the 24th Brazilian Symposium on Multimedia and the Web - WebMedia &amp;apos;18,Salvador,2018.0,"['PEREIRA, VILMAR CÉSAR and', 'Fileto, Renato and', 'DE SOUZA, WILLIAN SANTOS and', 'WITTWER, MATTHIAS and', 'REINHOLD, OLAF and', 'ALT, RAINER and']",COMPLETO,
LATTES,TRAB.EVENTO,6405951782839858,Renato Fileto,,Linguistic Pattern Mining for Data Analysis in Microblog Texts using Word Embeddings,2019,Inglês,XV Simpósio Brasileiro de Sistemas de Informação,"Aracajú, SE",2019.0,"['SORATO, D. and', 'FILETO, Renato and']",COMPLETO,
LATTES,TRAB.EVENTO,6405951782839858,Renato Fileto,,A Method to Estimate Entity Performance from Mentions to Related Entities in Texts on the Web,2019,Inglês,Proceedings of the 21st International Conference on Information Integration and Web-based Applications &amp;amp; Services,Munich Germany,2019.0,"['SAMPAIO, VANDERSON S. DE O. L. and', 'Fileto, Renato and', 'DE MACEDO, DOUGLAS D. J. and']",COMPLETO,
LATTES,TRAB.EVENTO,6405951782839858,Renato Fileto,,Conectando Dados de Movimento Textualmente Anotados a Dados Ligados,2014,Português,ERBD,São Francisco do Sul,2014.0,"['MAY, C. and', 'Fileto, R. and']",COMPLETO,
LATTES,TRAB.EVENTO,9339111529388745,Jorge Gustavo Sandoval Simão,,Aplicação dos Algoritmos K-Means e FP-Growth em Perfis de Consumo para Identificação de Perdas Não-Técnicas de Energia em Consumidores Comerciais,2017,Português,Anais do Computer on the Beach,Florianópolis,2017.0,"['SIMÃO, J. G. S. and', 'TEIVE, R. C. G and']",COMPLETO,
LATTES,TRAB.EVENTO,9339111529388745,Jorge Gustavo Sandoval Simão,,Identificação de Fraudes de Energia Elétrica em Consumidores Comerciais - Uma Aplicação Voltada aos Medidores Inteligentes,2018,Português,Anais do Computer on the Beach,Florianópolis,2018.0,"['ABRAHAM, G. and', 'SIMÃO, J. G. S. and', 'TEIVE, R. C. G and']",COMPLETO,
LATTES,TRAB.EVENTO,9339111529388745,Jorge Gustavo Sandoval Simão,,Diferenciação de Perfis de Curva de Carga para Identificação de Perdas Não - Técnicas em Redes de Distribuição Utilizando Mineração de Dados e Aprendizado de Máquina,2018,Português,Anais XIV Escola Regional de Banco de Dados - Recuperação  de Informações,ERBD,2018.0,"['SIMÃO, J. G. S. and', 'TEIVE, R. C. G and']",COMPLETO,
LATTES,TRAB.EVENTO,9339111529388745,Jorge Gustavo Sandoval Simão,,Sistema Inteligente para Detecção de Perdas Não Técnicas de Consumidores Comerciais,2016,Português,Anais do Seminário de Iniciação Científica da Universidade do Vale do Itajaí,Itajaí,2016.0,"['SIMÃO, J. G. S. and', 'TEIVE, R. C. G and']",RESUMO,
LATTES,TRAB.EVENTO,5628596240762051,Holisson Soares da Cunha,,Info.edu: Novos Talentos no Pampa Laboratório de Construção de Sites em Abordagem Participativa,2011,Português,29º Seminário de Extensão Universitária da Região Sul,Foz do Iguaçu,2011.0,"['MOMBACH, J. G. and', 'CUNHA, H. S. and', 'MELO, A. M. and']",COMPLETO,
LATTES,TRAB.EVENTO,5628596240762051,Holisson Soares da Cunha,,Extensão Universitária como Prática Pedagógica de Interação Humano-Computador,2011,Português,Workshop Sobre Ensino de IHC,Porto de Galinhas,2011.0,"['MELO, A. M. and', 'CUNHA, H. S. and', 'SALDANHA, J. F. and', 'MOMBACH, J. G. and']",RESUMO_EXPANDIDO,
LATTES,TRAB.EVENTO,5628596240762051,Holisson Soares da Cunha,,Workshops sobre Uso da Informática em Atividades de Ensino-Aprendizagem no Município de Alegrete,2011,Português,"III Salão Internacional de Ensino, Pesquisa e Extensão",Uruguaiana,2011.0,"['SALDANHA, J. F. and', 'MELO, A. M. and', 'WERNZ, M. C. G. and', 'RANGEL, D. and', 'CUNHA, H. S. and', 'MOMBACH, J. G. and', 'ABREU, L. and', 'BRAGA, A. F. and', 'GUTTIER, R. and', 'SILVA, E. C. and']",RESUMO,
LATTES,TRAB.EVENTO,5628596240762051,Holisson Soares da Cunha,,Extração de Dados na Web no Contexto de uma Rede Social de Consumo,2012,Português,"IV Salão Internacional de Ensino, Pesquisa e Extensão",Bagé-RS,2012.0,"['CUNHA, H. S. and', 'MERGEN, S. L. S. and']",RESUMO,
LATTES,TRAB.EVENTO,5628596240762051,Holisson Soares da Cunha,,Uma aplicação de rede social de consumo baseada em uma arquitetura de Data Warehouse,2013,Português,Uma aplicação de rede social de consumo baseada em uma arquitetura de Data Warehouse,Camboriú-SC,2013.0,"['CUNHA, H. S. and', 'MERGEN, S. L. S. and']",COMPLETO,
LATTES,TRAB.EVENTO,5628596240762051,Holisson Soares da Cunha,,Recent Advances in Molecular Docking Experiments of Fully-Flexible Receptor Models,2014,Inglês,Posters: Category 'A'- Bioinformatics of Disease and Treatment',Belo Horizonte,2014.0,"['CUNHA, H. S. and', 'DE PARIS, RENATA and', 'QUEVEDO, CHRISTIAN VAHL and', 'RUIZ, D. D. A. and', 'NORBERTO DE SOUZA, OSMAR and']",RESUMO,
LATTES,TRAB.EVENTO,5628596240762051,Holisson Soares da Cunha,,Rede de Escolas no Pampa: uma proposta de interlocução entre comunidades educacionais da região do Pampa Gaúcho,2011,Português,Anais do 29º Seminário de Extensão Universitária da Região Sul,Foz do Iguaçu,2011.0,"['WERNZ, M. C. G. and', 'MELO, A. M. and', 'SILVA, E. C. and', 'CORREIA, G. B. and', 'SOARES, H. and', 'SALDANHA, J. F. and', 'ABREU, L. E. M. and', 'MONTENEGRO, T. and']",COMPLETO,
LATTES,TRAB.EVENTO,4515546957805206,Larissa Rodrigues Lautert,,Atividade de  Desenvolvimento Web com a Ferramenta Google Sites para Crianças Caracterizadas com  Altas Habilidades,2009,Português,2º Fórum Extensão Conta,Santa Maria,2009.0,"['ATHAYDE, F. L. and', 'APEL, B. G. and', 'LIBRELOTTO, G. R. and', 'SEM_DADOS and']",RESUMO,
LATTES,TRAB.EVENTO,4515546957805206,Larissa Rodrigues Lautert,,Atividades com Software e Lógica de Programação para Crianças Caracterizadas com Altas  Habilidades,2008,Português,23ª Jornada Acadêmica Integrada,Santa Maria,2008.0,"['GOTTIN, V. M. and', 'RIVAS, F. L. and', 'PEREIRA, A. and', 'SANTOS, A. K. and', 'CHARAO, A. S. and', 'SEM_DADOS and']",RESUMO,
LATTES,TRAB.EVENTO,4515546957805206,Larissa Rodrigues Lautert,,"Adequação de Sistema Informatizado de Análise, Controle e Previsão de Ocorrência da Fenologia de Plantas Cultivadas",2010,Português,25ª Jornada Acadêmica Integrada,Santa Maria,2010.0,"['AVELAR, F. T. and', 'TROIS, C. and', 'CARLESSO, R. and', 'SEM_DADOS and']",RESUMO,
LATTES,TRAB.EVENTO,4515546957805206,Larissa Rodrigues Lautert,,Inclusão Digital e Educação Tutorial: Unindo Esforços no Combate à Exclusão Social,2008,Português,XI SulPET - Encontro dos Grupos PET da Região Sul,Blumenau,2008.0,"['FOGLIATTO, J. A. and', 'SANTOS, A. K. and', 'COGO, V. V. and', 'GOTTIN, V. M. and', 'CHARAO, A. S. and', 'SEM_DADOS and']",RESUMO_EXPANDIDO,
LATTES,TRAB.EVENTO,4515546957805206,Larissa Rodrigues Lautert,,Implementação de um Simulador de Consultas em Álgebra Relacional,2011,Português,Anais da Escola Regional de Banco de Dados,Novo Hamburgo,2011.0,"['SACCOL, D. B. and', 'SEM_DADOS and']",COMPLETO,
LATTES,TRAB.EVENTO,4515546957805206,Larissa Rodrigues Lautert,,Pré-processamento de tabelas Web heterogêneas para execução do algoritmo de junção merge,2012,Português,Anais da VII Escola Regional de Banco de Dados,Curitiba,2012.0,"['Dorneles, Carina F and', 'SEM_DADOS and']",COMPLETO,
LATTES,TRAB.EVENTO,9603191382860031,Flavio Roberto Bayer,,ntSQL: Um Conversor de Documentos RDF para SQL,2015,Português,XI Escola Regional de Banco de Dados,Caxias do Sul,2015.0,"['BAYER, F. R. and', 'NESI, L. L. and', 'SCHROEDER, R. and']",RESUMO_EXPANDIDO,
LATTES,TRAB.EVENTO,4559510462924787,Joedeson Fontana Junior,,Um estudo dos frameworks de recomendação,2016,Português,Um estudo dos frameworks de recomendação,Santa Maria - RS,2016.0,"['FONTANA JUNIOR, J. and', 'LICHTNOW, D. and']",RESUMO,
LATTES,TRAB.EVENTO,4559510462924787,Joedeson Fontana Junior,,Explorando as possibilidades de integração entre Sistemas de Informação Geográfica e Sistemas de Recomendação,2015,Português,Explorando as possibilidades de integração entre Sistemas de Informação Geográfica e Sistemas de Recomendação,Santa Maria - RS,2015.0,"['FONTANA JUNIOR, J. and', 'LICHTNOW, D. and']",RESUMO,
LATTES,TRAB.EVENTO,4559510462924787,Joedeson Fontana Junior,,Combinando técnicas de recomendação e Smart Posters,2017,Português,Combinando técnicas de recomendação e Smart Posters,Passo Fundo - RS,2017.0,"['LICHTNOW, D. and', 'FONTANA JUNIOR, J. and', 'GRACIOLI, C. V. F. and']",COMPLETO,
LATTES,TRAB.EVENTO,1217067328251304,Sergio Luis Dill,,Uma Metodologia para Desenvolvimento de Data Warehouse,2005,Português,Anais do II SBSI,Florianopolis,2005.0,"['KELM, Martinho Luis and', 'ABREU, Aline França de and', 'PADOIN, Edson Luiz and', 'SEM_DADOS and']",COMPLETO,
LATTES,TRAB.EVENTO,1217067328251304,Sergio Luis Dill,,Business Intelligence Aplicado em Saúde Pública,2005,Português,Anais do I congresso sul catarinense de computação,Crisciuma,2005.0,"['BOTH, Eder and', 'SEM_DADOS and']",COMPLETO,
LATTES,TRAB.EVENTO,1217067328251304,Sergio Luis Dill,,Compatibilização do Paradigma Relacional com o Paradigma Orientado a Objetos,2005,Português,Anais do I congresso Sul Catarinense de Computação,Criscima,2005.0,"['HOPPEN, Marcelo Maboni and', 'SEM_DADOS and']",RESUMO_EXPANDIDO,
LATTES,TRAB.EVENTO,1217067328251304,Sergio Luis Dill,,Sintonia em Banco de Dados sob Sistemas de Arquivos livres,2005,Português,Anais do I Congresso Sul Catarinense de Computação,Crisciuma,2005.0,"['LOPEZ, Leandro Castoldi and', 'SEM_DADOS and']",COMPLETO,
LATTES,TRAB.EVENTO,1217067328251304,Sergio Luis Dill,,Método TPC-H para sintonia em SGBDs livres,2006,Português,II Escola Regional de Banco de Dados,Passo Fundo,2006.0,"['LOPEZ, Leandro Castoldi and', 'PADOIN, Edson Luiz and', 'SEM_DADOS and']",COMPLETO,
LATTES,TRAB.EVENTO,1217067328251304,Sergio Luis Dill,,Resolução Paralela de Métodos Computacionais aplicados na análise das variações de umidade de solos,2006,Português,Anais do V Simpósio de Informática da Região Centro do RS - SIRC/RS 2006,Santa Maria,2006.0,"['PADOIN, Edson Luiz and', 'BORGES, Roberto S and', 'BORGES, Pedro Augusto Pereira and', 'SEM_DADOS and']",COMPLETO,
LATTES,TRAB.EVENTO,1217067328251304,Sergio Luis Dill,,Programação em Banco de Dados: técnicas de utilização,2006,Português,Anais do II Congresso Sul Catarinense de Computação,Crisciuma,2006.0,"['BEAL, Julio Ceza and', 'PADOIN, Edson Luiz and', 'SEM_DADOS and']",RESUMO_EXPANDIDO,
LATTES,TRAB.EVENTO,1217067328251304,Sergio Luis Dill,,BANCO DE DADOS ATIVOS COMO SUPORTE À AUTO-SINTONIA DE BANCOS DE DADOS,2006,Português,Anais do II Congresso Sul Catarinense de Computação,Crisciuma,2006.0,"['AVILA, Andre de and', 'PADOIN, Edson Luiz and', 'SEM_DADOS and']",RESUMO_EXPANDIDO,
LATTES,TRAB.EVENTO,1217067328251304,Sergio Luis Dill,,Paralelização de métodos computacionais aplicados à análise das variações do teor de umidade de solos saturados e não saturados,2006,Português,Anais doVII Workshop em Sistemas Computacionais de Alto Desempenho,Ouro Preto,2006.0,"['BORGES, Pedro Augusto Pereira and', 'PADOIN, Edson Luiz and', 'BORGES, Roberto S and', 'SEM_DADOS and']",COMPLETO,
LATTES,TRAB.EVENTO,1217067328251304,Sergio Luis Dill,,EM DIREÇÃO A AUTO-SINTONIA EM SISTEMAS DE GERÊNCIA DE BANCO DE DADOS,2006,Português,"Anais da XIV Seminário de Iniciação Científica, XI Jornada de Pesquisa e VII Jornada de Extensão da UNIJUÍ",IJUI,2006.0,"['PADOIN, Edson Luiz and', 'AVILA, Andre de and', 'SEM_DADOS and']",RESUMO,
LATTES,TRAB.EVENTO,1217067328251304,Sergio Luis Dill,,Programação em Banco de Dados: estudo de técnicas,2006,Português,ANAIS do Congresso de Iniciação Científica e Tecnológica em Engenharia - CRICTE 2006,IJUI,2006.0,"['BEAL, Julio Cezar and', 'PADOIN, Edson Luiz and', 'SEM_DADOS and']",RESUMO_EXPANDIDO,
LATTES,TRAB.EVENTO,1217067328251304,Sergio Luis Dill,,Paralelização de Métodos Computacionais Aplicados a Análise do Teor de Umidade do Solo,2007,Português,ERAD 2007 - VII Escola Regional de Alto Desmpenho,Porto Alegre,2007.0,"['PADOIN, Edson Luiz and', 'BORGES, Pedro Augusto Pereira and', 'BORGES, Roberto S and', 'SEM_DADOS and']",RESUMO_EXPANDIDO,
LATTES,TRAB.EVENTO,1217067328251304,Sergio Luis Dill,,Aplicação de Grid Computacional Na execução de Métodos Computacionais á Análise das Variações do Teor da Umidade do Solo,2007,Português,Anais ERAD 2007 - VII Escola Regional de Alto Desempenho,Porto Alegre,2007.0,"['Wiest and', 'PADOIN, Edson Luiz and', 'BORGES, Pedro Augusto Pereira and', 'SEM_DADOS and']",RESUMO_EXPANDIDO,
LATTES,TRAB.EVENTO,1217067328251304,Sergio Luis Dill,,Mobilidade no Monitoramento de Subestações Elétricas através de Serviços Web,2007,Português,VI SIRC - Simpósio de Informática da Região Centro do RS,Santa Maria,2007.0,"['PADOIN, Edson Luiz and', 'SALVADORI, Fabiano and', 'SAUSEN, Paulo Sergio and', 'Mauricio de Campos and', 'Tiago Idalencio and', 'SEM_DADOS and']",COMPLETO,
LATTES,TRAB.EVENTO,1217067328251304,Sergio Luis Dill,,Inclusão Digital: a tecnologia contribuindo para a realização da Inclusão Social.,2007,Português,VI SIRC - Simpósio de Informática da Região Centro do RS,Santa Maria,2007.0,"['PADOIN, Edson Luiz and', 'SAUSEN, Paulo Sergio and', 'ROHDEN, Rafael Barasuol and', 'SEM_DADOS and']",COMPLETO,
LATTES,TRAB.EVENTO,1217067328251304,Sergio Luis Dill,,Resolução do Problema de absorção da agua do solo através da paralelização do problema inverso,2008,Português,VIII ERAD -Escola Regional de Alto Desempenho,Santa Cruz do Sul,2008.0,"['PADILHA, N. R. and', 'PADOIN, Edson Luiz and', 'BORGES, Pedro Augusto Pereira and', 'SEM_DADOS and']",RESUMO_EXPANDIDO,
LATTES,TRAB.EVENTO,1217067328251304,Sergio Luis Dill,,Consolidação de Servidores e Serviços para a comunidade Administrativa e Acadêmica da UNIJUI usando Linux em Mainframe IBM S/390,2003,Português,Anais do IV Workshop sobre Software LIvre,,2003.0,"['OLSON, Agner Quinkozes and', 'SAUSEN, Paulo Sergio and', 'SEM_DADOS and']",COMPLETO,
LATTES,TRAB.EVENTO,1217067328251304,Sergio Luis Dill,,Criação do banco de dados Farmaceoma/Pharmaceome,2006,Português,Anais da VII Jornada de Extensão da UNIJUÍ,IJUI,2006.0,"['IVANOVITCH, Viktor and', 'KONZEN, Michel and', 'SEM_DADOS and']",RESUMO,
LATTES,TRAB.EVENTO,1217067328251304,Sergio Luis Dill,,Mobilidade no monitoramento de pacientes através de Serviços Web,2008,Português,VII Simpósio de Informática da Região Centro do RS,Santa Maria,2008.0,"['MACHADO, A. and', 'PADOIN, Edson Luiz and', 'SAUSEN, Paulo Sergio and', 'SALVADORI, Fabiano and', 'Mauricio de Campos and', 'RIGHI, L. and', 'SEM_DADOS and']",COMPLETO,
LATTES,TRAB.EVENTO,1217067328251304,Sergio Luis Dill,,Avaliando o Desempenho do SGBD MySQL sob diferentes sistemas de arquivos,2008,Português,Anais do 4 Congresso Sul Catarinense de Computacao,Criciuma,2008.0,"['CASTANHEDE, T. and', 'PADOIN, Edson Luiz and', 'SEM_DADOS and']",COMPLETO,
LATTES,TRAB.EVENTO,1217067328251304,Sergio Luis Dill,,A influência do sistema de arquivos no desempenho de um banco de dados,2008,Português,Anais do VIII SIMPÓSIO DE INFORMÁTICA DO PLANALTO MÉDIO,Passo Fundo,2008.0,"['CASTANHEDE, T. and', 'PADOIN, Edson Luiz and', 'SEM_DADOS and']",COMPLETO,
LATTES,TRAB.EVENTO,1217067328251304,Sergio Luis Dill,,UM SISTEMA DE APOIO A DECISÃO PARA SMS,2008,Português,Anais do XI CBIS,Campos do Jordao,2008.0,"['BOTH, Eder Luis and', 'PADOIN, Edson Luiz and', 'SEM_DADOS and']",COMPLETO,
LATTES,TRAB.EVENTO,1217067328251304,Sergio Luis Dill,,"Utilização de Dispositivos Móveis, Web Services e Sotfware Livre no Monitoramento Remoto de Pacientes",2008,Português,Anais do XI Congresso Brasileiro de Informática em Saúde,Campos do Jordao,2008.0,"['MACHADO, A. and', 'PADOIN, Edson Luiz and', 'SAUSEN, Paulo Sergio and', 'SALVADORI, Fabiano and', 'Mauricio de Campos and', 'RIGHI, L. and', 'SEM_DADOS and']",COMPLETO,
LATTES,TRAB.EVENTO,1217067328251304,Sergio Luis Dill,,Paralelização do algoritmo problema inverso aplicado no contexto da irrigação e de absorção da água pelo solo,2008,Português,Anais do Simpósio de Informática do Planalto Médio,Passo Fundo,2008.0,"['PADILHA, N. R. and', 'PADOIN, Edson Luiz and', 'SEM_DADOS and']",COMPLETO,
LATTES,TRAB.EVENTO,1217067328251304,Sergio Luis Dill,,Utilização de paralelismo na resolução do problema de irrigação e de absorção de água pelo solo,2008,Português,SulComp 2008 - Congresso Sul Brasileiro de Computação,Cricíuma,2008.0,"['PADILHA, N. R. and', 'PADOIN, Edson Luiz and', 'SEM_DADOS and']",COMPLETO,
LATTES,TRAB.EVENTO,1217067328251304,Sergio Luis Dill,,A ESCOLHA DE CULTIVARES DE SOJA COMO ALTERNATIVA PARA BENEFICIAR PRODUTORES,2008,Português,Anais do XV SIMPÓSIO DE ENGENHARIA DE PRODUÇÃO,BAURU,2008.0,"['LEANDRO, G. V. and', 'PADOIN, Edson Luiz and', 'RECH, C. and', 'SEM_DADOS and']",COMPLETO,
LATTES,TRAB.EVENTO,1217067328251304,Sergio Luis Dill,,Execução Paralela do Algoritmo Genético Aplicado na Estimação de Parâmetros em Cluster Beowulf,2009,Português,Anais da 9a. Escola Reginal de Alto Desempenho,Caxias do Sul,2009.0,"['FERREIRA, T. L. and', 'LEANDRO, G. V. and', 'CAMARGO, R. F. and', 'PADOIN, Edson Luiz and', 'SEM_DADOS and']",RESUMO_EXPANDIDO,
LATTES,TRAB.EVENTO,1217067328251304,Sergio Luis Dill,,Avaliando o Desempenho do SGBD PostgreSQL considerando os diferentes sistemas de arquivos,2009,Português,Anais da V ERBD,Ijuí,2009.0,"['CASTANHEDE, T. and', 'PADOIN, E. L. and', 'SAUSEN, Paulo Sergio and', 'SEM_DADOS and']",COMPLETO,
LATTES,TRAB.EVENTO,1217067328251304,Sergio Luis Dill,,Avaliação de Desempenho no Acesso a Dados Utilizando Índices Multidimensionais,2009,Português,Anais da V ERBD,IJUÍ,2009.0,"['SCHUCH, R. and', 'SAUSEN, Paulo Sergio and', 'PADOIN, Edson Luiz and', 'Mauricio de Campos and', 'SEM_DADOS and']",COMPLETO,
LATTES,TRAB.EVENTO,1217067328251304,Sergio Luis Dill,,Automação de Subestações de Energia Elétrica Utilizando Dispositivos Móveis,2009,Português,"Proceedings of the 8th Brazilian Conference on Dynamics, Control and Applications",Bauru/SP,2009.0,"['DILL, M. A. A. and', 'SAUSEN, Paulo Sergio and', 'PADOIN, Edson Luiz and', 'SEM_DADOS and']",COMPLETO,
LATTES,TRAB.EVENTO,1217067328251304,Sergio Luis Dill,,Análise da Qualidade da Energia Elétrica Através de Técnicas de Mineração de Dados,2009,Português,"Proceedings of the 8th Brazilian Conference on Dynamics, Control and Applications",Bauru/SP,2009.0,"['SCHUCH, R. and', 'Mauricio de Campos and', 'PADOIN, Edson Luiz and', 'SEM_DADOS and']",COMPLETO,
LATTES,TRAB.EVENTO,1217067328251304,Sergio Luis Dill,,"Aplicação de Software Livre, Dispositivos Móveis e Web Services no Monitoramento Remoto de Subestações Elétricas",2009,Português,"Proceedings of the 8th Brazilian Conference on Dynamics, Control and Applications",Bauru/SP,2009.0,"['FACCIN, L. F. and', 'Mauricio de Campos and', 'PADOIN, Edson Luiz and', 'SEM_DADOS and']",COMPLETO,
LATTES,TRAB.EVENTO,1217067328251304,Sergio Luis Dill,,Monitoramento Remoto de Servidores em Substações de Energia Elétrica através de Equipamentos Móveis,2009,Português,Reunião Anual da SPBC. p. 1-1.,Manaus - AM,2009.0,"['FACCIN, L. F. and', 'TROJAN, A. G. and', 'PADOIN, Edson Luiz and', 'SAUSEN, Paulo Sergio and', 'SEM_DADOS and']",RESUMO,
LATTES,TRAB.EVENTO,1217067328251304,Sergio Luis Dill,,INCLUSÃO DIGITAL - UMA OPORTUNIDADE DE INCLUSÃO SOCIAL,2009,Português,Anais do II Forum Internacional de Cidadania: Educação - Cultura - Saúde e Meio Ambiente,Santo Angelo,2009.0,"['PADOIN, Edson Luiz and', 'SAUSEN, Paulo Sergio and', 'HEUSNER, L. C. and', 'SEM_DADOS and']",COMPLETO,
LATTES,TRAB.EVENTO,1217067328251304,Sergio Luis Dill,,Desenvolvimento de um Sistema para Aquisição de Corrente Alternada Utilizando uma Bobina de Rogowski,2008,Português,Revista Hífen,Uruguaiana,2008.0,"['SCHRENK, F. W. and', 'CAMARGO, R. F. and', 'SEM_DADOS and']",RESUMO_EXPANDIDO,
LATTES,TRAB.EVENTO,1217067328251304,Sergio Luis Dill,,CRIAÇÃO DO BANCO DE DADOS 'FARMACEOMA / PHARMACEOME',2006,Português,"ANAIS DO X SIMPÓSIO DE ENSINO, PESQUISA E EXTENSÃO e 2 SALÃO DE INICIAÇÃO CIENTÍFICA",SANTA MARIA,2006.0,"['ROHDEN, Rafael Barasuol and', 'IVANOVITCH, Viktor and', 'NONNENMACHER, Carine Lais and', 'KONZEN, Michel and', 'SILVA, Luiz Anildo Anacleto da and', 'SEM_DADOS and']",RESUMO,
LATTES,TRAB.EVENTO,1217067328251304,Sergio Luis Dill,,Estudo e Implementação de um Sistema de Middleware para Computação em Grade,2006,Português,Anais do XXI CRICTE,Ijui,2006.0,"['Wiest and', 'PADOIN, Edson Luiz and', 'BORGES, Pedro Augusto Pereira and', 'SEM_DADOS and']",RESUMO_EXPANDIDO,
LATTES,TRAB.EVENTO,1217067328251304,Sergio Luis Dill,,Uma Proposta para suporte a auto-sintonia de instruções SQL,2006,Português,Anais do XXI CRICTE,Ijuí,2006.0,"['AVILA, Andre de and', 'PADOIN, E. L. and', 'SEM_DADOS and']",RESUMO_EXPANDIDO,
LATTES,TRAB.EVENTO,1217067328251304,Sergio Luis Dill,,Análise do deslocamento da água em solos saturados e paralelização de seus métodos computacionais,2006,Português,Anais do XXI CRICTE,IJUI,2006.0,"['PADOIN, Edson Luiz and', 'BORGES, Pedro Augusto Pereira and', 'BORGES, Roberto Schaedler and', 'SEM_DADOS and']",RESUMO_EXPANDIDO,
LATTES,TRAB.EVENTO,1217067328251304,Sergio Luis Dill,,Mineração de Dados para o Perfil dos Pacientes Ambulatoriais com Câncer,2010,Português,Anais do VII CONGED,Ponta Grossa,2010.0,"['SCHUCH, R. and', 'PADOIN, E. L. and', 'SAUSEN, P. S. and', 'SEM_DADOS and']",COMPLETO,
LATTES,TRAB.EVENTO,1217067328251304,Sergio Luis Dill,,Melhorando o desempenho de um subsistema móvel de monitoramento de subestações de energia utilizando web services,2010,Português,ANAIS DO II SCA,Passo Fundo,2010.0,"['DILL, M. A. A. and', 'SAUSEN, P. S. and', 'PADOIN, E. L. and', 'SEM_DADOS and']",COMPLETO,
LATTES,TRAB.EVENTO,1217067328251304,Sergio Luis Dill,,A INFLUÊNCIA DO SISTEMA DE ARQUIVOS NO DESEMPENHO DE UM BANCO DE DADOS,2008,Português,ANAIS TECSUL,Pato Branco,2008.0,"['RETZLAFF, M. and', 'PADOIN, E. L. and', 'SEM_DADOS and']",COMPLETO,
